tweet_date,image_url,hashtag_list,week,year,tweet_id,url_check,alt_text
2019-01-01T12:38:59Z,http://pbs.twimg.com/media/Dv03ja_XcAIImhi.jpg,"tidytuesday, rstats, DataScience",1,2019,1080080945749856256,Images-only,Image
2019-01-01T18:07:51Z,http://pbs.twimg.com/media/Dv2DHLiXcAEh1OW.jpg,"TidyTuesday, tidyverse",1,2019,1080163707601195008,Links included,Image
2019-01-01T21:22:05Z,http://pbs.twimg.com/media/Dv2uiILWoAAYYOG.jpg,"TidyTuesday, Rstats",1,2019,1080212590293327872,Links included,
2019-01-02T07:30:22Z,http://pbs.twimg.com/media/Dv45nR7XQAA-Lu9.jpg,"tidytuesday, rstats",1,2019,1080365668783083520,Images-only,
2019-01-02T13:07:26Z,http://pbs.twimg.com/media/Dv6H_tmX0AADbKQ.png,TidyTuesday,1,2019,1080450497155338240,Links included,Image
2019-01-02T16:47:38Z,http://pbs.twimg.com/tweet_video_thumb/Dv65inbU8AAPGc7.jpg,"rstats, TidyTuesday, rstudioconf",1,2019,1080505912144601088,Links included,
2019-01-02T18:11:14Z,http://pbs.twimg.com/media/Dv7Nh3jXQAAtif5.jpg,"TidyTuesday, rstats",1,2019,1080526950245060608,Links included,needs inspection
2019-01-02T19:40:44Z,http://pbs.twimg.com/media/Dv7gf5TW0AEMqy2.jpg,"rstats, rstats, tidytuesday",1,2019,1080549471740669952,Links included,Image
2019-01-02T19:44:33Z,http://pbs.twimg.com/media/Dv7ilbJXQAAI56M.jpg,"TidyTuesday, rstats",1,2019,1080550431091318784,Images-only,Image
2019-01-02T21:04:52Z,http://pbs.twimg.com/media/Dv7yHoUVsAUet_r.jpg,"tidytuesday, rstats",1,2019,1080570644960501760,Links included,Image
2019-01-03T03:01:09Z,http://pbs.twimg.com/media/Dv9FChXX0AEzQqE.jpg,"TidyTuesday, rstats",1,2019,1080660305309519872,Links included,"Bar plot of popular R packages and stats, mined from #rstats tweets, faceted by package and ordered by package mentions. Title = ""Top 10 Packages & Functions Mentioned in #rstats Tweets"", subtitle = ""Date Range: 09/07/2008 - 12/19/2018"", x = ""Function"", y  = ""Number of Mentions"", caption = ""For tweets that used the '::' notation""). dplyr is the most frequently mentioned package and utils is the least."
2019-01-03T03:14:00Z,http://pbs.twimg.com/media/Dv9JUwcVYAA61Fn.jpg,"TidyTuesday, TidyTuesday, rstats",1,2019,1080663540124581888,Links included,needs inspection
2019-01-04T12:42:45Z,http://pbs.twimg.com/media/DwEVfMQWsAEvWio.jpg,TidyTuesday,1,2019,1081169059033407488,Links included,Image
2019-01-04T16:12:39Z,http://pbs.twimg.com/media/DwFFES_WsAIIArH.jpg,"tidytuesday, rstats",1,2019,1081221882723123200,Links included,Image
2019-01-05T13:09:55Z,http://pbs.twimg.com/media/DwJlTmeXgAAnKwu.jpg,"tidytuesday, rstats",1,2019,1081538283732172800,Links included,Image
2019-01-06T08:34:26Z,http://pbs.twimg.com/media/DwNu0acWsAUs3ud.jpg,"TidyTuesday, rstats",1,2019,1081831345100345344,Images-only,Image
2019-01-06T20:39:14Z,http://pbs.twimg.com/media/DwQVgfTUUAAnlHh.jpg,"TidyTuesday, rstats",1,2019,1082013744467603456,Images-only,
2019-01-06T22:57:51Z,http://pbs.twimg.com/tweet_video_thumb/DwQy0pkWoAA5II_.jpg,"RStudioConf, rstudioconf2019",1,2019,1082048630394019840,Links included,
2019-01-07T02:02:03Z,http://pbs.twimg.com/media/DwRfkbyX0AABqX3.jpg,"TidyTuesday, rstats",1,2019,1082094983983841280,Links included,Image
2019-01-07T16:48:21Z,http://pbs.twimg.com/media/DwUqNY5X0AAWZKb.jpg,"tidytuesday, rstats",1,2019,1082318029168566272,Links included,Image
2019-01-07T19:16:06Z,http://pbs.twimg.com/media/DwVKdHPWkAMj9nV.jpg,"rstats, tidytuesday",1,2019,1082355212176814080,Links included,Image
2019-01-08T00:38:01Z,http://pbs.twimg.com/tweet_video_thumb/DwWVhcDW0AEoY53.jpg,TidyTuesday,2,2019,1082436223791259648,Images-only,Image
2019-01-08T01:22:34Z,http://pbs.twimg.com/media/DwWfoaiX4AIh5t4.jpg,"tidytuesday, rstats, R4DS, datascience",2,2019,1082447437514633216,Images-only,Image
2019-01-08T02:27:33Z,http://pbs.twimg.com/media/DwWjBTLX4AA5ITo.jpg,"tidytuesday, TidyTuesday, rstats, r4ds",2,2019,1082463792099926016,Links included,Image
2019-01-08T13:34:03Z,http://pbs.twimg.com/ext_tw_video_thumb/1082629145371312128/pu/img/yTnDe6sVcElNLli4.jpg,"rstudioconf, rayshader, rstats",2,2019,1082631520077205504,Images-only,
2019-01-08T15:04:57Z,http://pbs.twimg.com/media/DwZbnpvWkAAzsfn.jpg,"tidytuesday, rstats, tidytuesday",2,2019,1082654397040132096,Links included,Image
2019-01-08T17:38:47Z,http://pbs.twimg.com/tweet_video_thumb/DwZ_fO7XgAEponz.jpg,TidyTuesday,2,2019,1082693109304168448,Links included,
2019-01-09T00:07:59Z,http://pbs.twimg.com/media/DwbYnZJX4AEMfZR.jpg,"TidyTuesday, rstats, r4ds, dataviz",2,2019,1082791056226299904,Links included,needs inspection
2019-01-09T02:15:00Z,http://pbs.twimg.com/media/Dwb0qmhX4AEXvVQ.jpg,"tidytuesday, rstats, tidyverse",2,2019,1082823021818195968,Links included,Image
2019-01-09T02:46:55Z,http://pbs.twimg.com/media/Dwb7yqVX4AQ0uSP.jpg,TidyTuesday,2,2019,1082831053017022464,Links included,"A boxplot of average ratings by genre. Median ratings for each genre are very similar, all hovering around 8/10. title = ""How do TV show ratings vary by genre?"", x= ""Genre"", y =  ""Average Rating""."
2019-01-09T03:58:18Z,http://pbs.twimg.com/media/DwcNLvZUwAA4dBa.jpg,tidytuesday,2,2019,1082849016218406912,Links included,Image
2019-01-09T05:43:47Z,http://pbs.twimg.com/media/DwcllSDXQAAj8F5.jpg,tidytuesday,2,2019,1082875562639556608,Images-only,Image
2019-01-09T07:51:03Z,http://pbs.twimg.com/media/DwdAXJ6UcAMnJ2F.jpg,"TidyTuesday, rstats, dataviz, tidyverse",2,2019,1082907590655266816,Images-only,Image
2019-01-09T08:56:19Z,http://pbs.twimg.com/media/DwdRcbZWsAAQbLH.png,"TidyTuesday, rstats",2,2019,1082924015164014592,Images-only,Image
2019-01-09T14:06:22Z,http://pbs.twimg.com/media/DwaN7uYVYAAB_0H.jpg,"tidytuesday, ggridges",2,2019,1083002040119451648,Links included,Image
2019-01-09T14:06:23Z,http://pbs.twimg.com/media/DwaRAv6U0AAaLIx.jpg,tidytuesday,2,2019,1083002045181976576,Links included,Image
2019-01-09T18:02:58Z,http://pbs.twimg.com/media/DwfK5EAUUAArZCj.jpg,"rstats, tidyverse, tidytuesday, dataviz",2,2019,1083061584014991360,Links included,
2019-01-09T19:30:20Z,http://pbs.twimg.com/ext_tw_video_thumb/1083078948123275264/pu/img/Xi24avQEMaZr0_8I.jpg,"rstudioconf, rstats",2,2019,1083083569675845632,Images-only,
2019-01-09T23:23:02Z,http://pbs.twimg.com/media/DwgYB2XW0AAzE_L.jpg,"tidytuesday, gt, rstats, tidyverse",2,2019,1083142132079214592,Links included,Image
2019-01-10T00:10:14Z,http://pbs.twimg.com/media/Dwgi1DsU8AA8nfY.jpg,"TidyTuesday, rstats",2,2019,1083154010671071232,Images-only,Image
2019-01-10T01:26:24Z,http://pbs.twimg.com/media/DwgzZtdUwAA-_9r.jpg,"TidyTuesday, r4ds, rstats",2,2019,1083173176924884992,Links included,Timeline of circle packed networks to show how the tv drama category has evolved and differentiated since 1990.
2019-01-10T15:14:26Z,http://pbs.twimg.com/media/Dwjn2SpX4AECzMQ.jpg,"tidytuesday, rstats",2,2019,1083381559980449792,Links included,Image
2019-01-10T15:39:35Z,http://pbs.twimg.com/media/Dwj06JYWwAEWdP_.jpg,"TidyTuesday, gghighlight, rstats, tidyverse",2,2019,1083387886622437376,Images-only,Image
2019-01-10T16:04:27Z,http://pbs.twimg.com/media/Dwj5V_PW0AQ7-Kv.jpg,"tidytuesday, ggplot2, rstats",2,2019,1083394147023757312,Links included,Image
2019-01-11T12:50:12Z,http://pbs.twimg.com/ext_tw_video_thumb/1083706756772098048/pu/img/8MyOTX2eeEWXOrrr.jpg,"rayshader, rstats, rstudioconf",2,2019,1083707650792189952,Images-only,
2019-01-11T13:30:20Z,http://pbs.twimg.com/media/DwoiXbRX4AAy3qE.jpg,"TidyTuesday, rstats",2,2019,1083717747173928960,Images-only,Image
2019-01-11T14:24:27Z,http://pbs.twimg.com/tweet_video_thumb/Dwov0lNU0AAE7KB.jpg,"RStudioConf, rstats",2,2019,1083731367551209472,Images-only,
2019-01-11T15:33:55Z,http://pbs.twimg.com/media/Dwo_i9fXQAAwaiy.jpg,"rstudioconf, rstats",2,2019,1083748848961507328,Links included,Image
2019-01-11T17:59:53Z,http://pbs.twimg.com/media/DwphGd3WkAAI4mI.jpg,"kinder, rstudioconf",2,2019,1083785583019941888,Images-only,Image
2019-01-11T19:59:10Z,http://pbs.twimg.com/media/Dwp8izdU8AAdzI3.jpg,rstudioconf,2,2019,1083815601305341952,Images-only,"Information on talk title (box plots: a case study in debugging and perseverance), time/date (Jan 17 11:48) and abstract. Screenshot from app shows options to add to calendar, check in, and rate the talk out of 5 stars."
2019-01-12T02:59:15Z,http://pbs.twimg.com/media/Dwrcic8UwAEvgbF.jpg,"TidyTuesday, R4DS, tidyverse",2,2019,1083921318859493376,Links included,Image
2019-01-12T14:02:04Z,http://pbs.twimg.com/media/Dwt0ZpRX4AAfF8g.png,"rstudioconf, rstats, dataviz",2,2019,1084088122294628352,Links included,Image
2019-01-12T14:20:30Z,http://pbs.twimg.com/tweet_video_thumb/Dwt4l00VAAAh3hP.jpg,"RStudioConf, rstats",2,2019,1084092762474139648,Images-only,
